case_id,split,split_seed,split_version
4440656576854559380,train,42,v1
4440866921217756505,validation,42,v1
4441607102709228405,train,42,v1
444516534650102795,train,42,v1
444763995685007646,train,42,v1
4454220196027957228,train,42,v1
4462720430801649416,train,42,v1
4463336892130730813,train,42,v1
4464981325615987338,train,42,v1
4465498137398692256,train,42,v1
4474943209945817497,train,42,v1
4476018835057138765,train,42,v1
4482351035791901277,train,42,v1
4483302131123614024,train,42,v1
4484444224625964861,train,42,v1
449092057976075201,train,42,v1
4492254294040064312,train,42,v1
449228683278654744,train,42,v1
4494188320061426697,train,42,v1
4496465657865018232,test,42,v1
4497213824147905451,test,42,v1
450189662541648968,train,42,v1
450266742138995514,test,42,v1
4510588466798685934,train,42,v1
4512114530055735877,train,42,v1
4522256363319930050,train,42,v1
4526358243900738417,train,42,v1
4526601686447943043,train,42,v1
4527849666026023929,test,42,v1
4533974333835475534,train,42,v1
4534189502966996346,validation,42,v1
4534906370701159713,test,42,v1
4540577831731566580,train,42,v1
4540656391871005899,train,42,v1
4542497138249879241,train,42,v1
4543630614433208219,train,42,v1
4544560186927636969,validation,42,v1
454592664438590294,validation,42,v1
4552940062620140877,train,42,v1
4554657738494117603,validation,42,v1
455817225119550769,train,42,v1
4568350329811966647,validation,42,v1
4568546558823066996,test,42,v1
4579647135654823304,train,42,v1
4598355047113323649,train,42,v1
4604375301500055555,validation,42,v1
4606296336773557421,train,42,v1
4607429562135167548,train,42,v1
4612431587689030172,test,42,v1
461344679725709543,test,42,v1
4617799262476322488,train,42,v1
4631656125268536766,test,42,v1
463580210348167212,validation,42,v1
4636904243048365085,validation,42,v1
4639578100401351922,train,42,v1
4642244126023808342,test,42,v1
465147821541515484,validation,42,v1
4651590682609025062,train,42,v1
4651898277938950047,test,42,v1
4653155751315316339,train,42,v1
4654428141920150316,train,42,v1
4655624241596195161,train,42,v1
465628915945559990,test,42,v1
4659499207719336902,train,42,v1
4661589930380459281,test,42,v1
466560589572785229,train,42,v1
4667087707045961077,train,42,v1
4668416589759931720,validation,42,v1
4671625153143541205,train,42,v1
4672738659468200010,train,42,v1
4681724446514740962,test,42,v1
4683669774378067614,test,42,v1
4685334431398213396,train,42,v1
4685510455672729449,train,42,v1
4685575002898621346,train,42,v1
4686243363648561486,train,42,v1
4688789948879297517,train,42,v1
4696527837840540765,train,42,v1
470478874560118862,validation,42,v1
4706880223998309048,train,42,v1
4710383719072633979,train,42,v1
4713441811380055126,test,42,v1
471457932153151103,train,42,v1
4716235809681478742,validation,42,v1
4728669609841894296,train,42,v1
4729710689147417157,train,42,v1
4731527092242066076,test,42,v1
4735748123656222129,train,42,v1
4736061808852042077,train,42,v1
473855833615036688,train,42,v1
4738941544218022155,train,42,v1
4739051130365939223,train,42,v1
4746226321290369017,train,42,v1
4758541751537367813,train,42,v1
4759270076463111761,validation,42,v1
4766348248671337880,train,42,v1
4775570914039571034,train,42,v1
4776545721984433702,test,42,v1
4776724672679379938,train,42,v1
4778582523241081795,train,42,v1
4782788080351774173,train,42,v1
4786108022846799044,train,42,v1
4789108431219423909,train,42,v1
479227693216973845,train,42,v1
4794220152608035550,validation,42,v1
4794328114598571570,train,42,v1
4798324026738244907,train,42,v1
4806337231044817573,train,42,v1
4807333818606185992,test,42,v1
4810733475499877085,validation,42,v1
4815873873512069453,train,42,v1
4816595464076517154,train,42,v1
482082358265392518,train,42,v1
4822461920050961415,train,42,v1
4827196747403708320,train,42,v1
4833224400110375246,train,42,v1
48390108403776916,train,42,v1
4844458639994129431,train,42,v1
4847260805020795077,train,42,v1
4847767520813607841,train,42,v1
4851798629512515375,train,42,v1
4852709849377976169,train,42,v1
4853076518472675176,train,42,v1
4856040737875090360,train,42,v1
4856684765008893013,test,42,v1
4860454162307932240,validation,42,v1
4860862531174713006,test,42,v1
4866247469552364871,validation,42,v1
4876519404118767625,test,42,v1
4878085917158962448,train,42,v1
4882691326206366692,train,42,v1
4882846485354174170,validation,42,v1
4887602739279190566,train,42,v1
4887966460252262963,train,42,v1
4890538644279637132,train,42,v1
4893150652264612650,validation,42,v1
4898834119557476781,train,42,v1
4900891968988159196,validation,42,v1
4902156049186817329,train,42,v1
491775121490344740,train,42,v1
4925212504509965956,test,42,v1
4925224189229015919,train,42,v1
4930292132968630578,train,42,v1
4932633661917485236,train,42,v1
4936381842311028907,train,42,v1
4942503846152312373,train,42,v1
4943128061314802945,test,42,v1
4944394471941616638,test,42,v1
4952453591761677988,train,42,v1
49533260242844678,validation,42,v1
4960769885033351116,train,42,v1
4964072480974816269,train,42,v1
4973266950939232715,train,42,v1
4973633600514562983,train,42,v1
4978513969635637288,train,42,v1
497967003749652301,validation,42,v1
4981598415135593459,train,42,v1
4981924219389224217,test,42,v1
4991921582782573817,train,42,v1
4992577586454376801,train,42,v1
4993069031447294247,train,42,v1
4996692884062797282,validation,42,v1
5016025779516745101,train,42,v1
5016136502730858975,train,42,v1
5016274447203699216,train,42,v1
5018089321558562620,train,42,v1
5026803864769974171,train,42,v1
5034553214719072022,test,42,v1
5041314028913469037,train,42,v1
505368599485918742,train,42,v1
505937732814223627,train,42,v1
5059478050919622422,train,42,v1
5066409661869400714,train,42,v1
5066419107915339209,train,42,v1
5069127474605540768,test,42,v1
5069708041846817849,train,42,v1
5072121359054467796,train,42,v1
5076807782404182270,train,42,v1
5077948372406945999,train,42,v1
507936192112363600,train,42,v1
5080373528051999153,validation,42,v1
5080913691893238848,train,42,v1
5086266645616326579,train,42,v1
5087043265328477556,train,42,v1
5091582656290789722,validation,42,v1
5094972598011039896,train,42,v1
5097931092695947304,validation,42,v1
5098291625066706400,train,42,v1
5098858601837283880,validation,42,v1
5100815424449862591,test,42,v1
5103634422680487672,test,42,v1
510380680680160023,validation,42,v1
5106560956638041339,train,42,v1
510810757778572943,train,42,v1
5109369845207668682,train,42,v1
5132519959845057312,validation,42,v1
5133096466979662132,train,42,v1
5134227833320335008,train,42,v1
5138940216544545121,validation,42,v1
5139863137346953540,validation,42,v1
5140821183232436106,train,42,v1
5141468748343580219,train,42,v1
5141473624942148578,train,42,v1
5144967142972753540,train,42,v1
5149201952746713995,train,42,v1
5150770098498018960,train,42,v1
5152458683356256928,train,42,v1
5155663508557040109,train,42,v1
5164167076991662974,train,42,v1
5164309137096097627,train,42,v1
5168012551942009371,validation,42,v1
5170912896719474496,validation,42,v1
5170940441793235710,train,42,v1
5172327608496351034,validation,42,v1
5176607633929812465,train,42,v1
5179195401986531378,train,42,v1
5184862491640617836,train,42,v1
5186187447858658738,train,42,v1
5186819543473810577,train,42,v1
5187254861336744922,train,42,v1
5189441889815675325,train,42,v1
5193555191815289119,train,42,v1
519765777751190850,train,42,v1
5201107029619829209,train,42,v1
520380156389324896,train,42,v1
5206521494202002386,train,42,v1
5208342959218766049,train,42,v1
521243498156461650,train,42,v1
5215259434558337668,train,42,v1
5218632832342500942,train,42,v1
5221905184168098660,train,42,v1
522333850328332069,test,42,v1
522633946607200300,test,42,v1
5227299278338452921,train,42,v1
5229491612056304607,train,42,v1
522956498629505863,validation,42,v1
5237006312106515211,train,42,v1
5251370595600898314,train,42,v1
5251617852113267669,train,42,v1
5251678538785172984,train,42,v1
525252332157036266,train,42,v1
5254912154391653537,test,42,v1
5258645229346156312,train,42,v1
5262659270909442563,validation,42,v1
526413182305267074,train,42,v1
5264767833936062007,train,42,v1
5265000675170302582,train,42,v1
5271771538970840283,test,42,v1
5271780602572563758,train,42,v1
527190162221473469,train,42,v1
5275181661240813075,train,42,v1
527749903088227974,validation,42,v1
528155017263838511,validation,42,v1
528388804281633511,train,42,v1
5290183764173856616,train,42,v1
529253381989950254,train,42,v1
5296404316729128262,train,42,v1
5300459600634597424,train,42,v1
5304169411078336610,test,42,v1
5304541662818362266,test,42,v1
5305014451993946534,test,42,v1
5306861032591334542,validation,42,v1
5307689170346550364,train,42,v1
532342982488973172,test,42,v1
5325534519418168519,train,42,v1
532758767703705539,train,42,v1
5328649673855199414,validation,42,v1
5333597754332194335,test,42,v1
5336018037169319124,train,42,v1
5337569849424105360,train,42,v1
534552877569795226,train,42,v1
5345993529885915940,test,42,v1
5347998090431834814,train,42,v1
5348328447228099084,train,42,v1
5351869948896770913,test,42,v1
5354931340488676696,train,42,v1
53556697203890367,train,42,v1
535980245642543346,train,42,v1
5360509223440774467,train,42,v1
5361080985667681926,test,42,v1
5365816065456248743,train,42,v1
5366400551379791972,test,42,v1
5369323765494906900,train,42,v1
5371372967950070637,train,42,v1
5373485488810311376,train,42,v1
5373553049778246864,validation,42,v1
5380577617354461227,train,42,v1
5383278245398537608,train,42,v1
5384538852737447685,train,42,v1
5387035143799276836,train,42,v1
5391385053675982134,train,42,v1
5392585078061571573,train,42,v1
5395629424458057084,train,42,v1
5395886735511287776,train,42,v1
5396936597310548581,test,42,v1
5397033694952403460,validation,42,v1
5401849228462329257,train,42,v1
540262123856998731,test,42,v1
541005887640606429,train,42,v1
5413002568703332110,train,42,v1
5415419938996162436,train,42,v1
5418161478245383730,train,42,v1
542009806433449598,test,42,v1
5420139034833530457,train,42,v1
5424574047375525541,train,42,v1
5429197013372191565,train,42,v1
543166546984254596,train,42,v1
5432080134505710658,train,42,v1
5445380190691735912,train,42,v1
5450038418416367958,train,42,v1
5452689946192283922,validation,42,v1
5454196086035642390,test,42,v1
5461287862238262172,test,42,v1
5464930441224266675,validation,42,v1
5469444701755263791,train,42,v1
5470034056557080362,train,42,v1
5474620883199342408,train,42,v1
5475014386524307360,validation,42,v1
5479341558366073790,train,42,v1
5479718965669044595,train,42,v1
548070092394385293,validation,42,v1
5483324975095927683,test,42,v1
5484285944590914288,train,42,v1
549290041135471705,train,42,v1
5493923665200853198,validation,42,v1
5494198810746149410,train,42,v1
54970069922413024,train,42,v1
550071857279700603,train,42,v1
5503737565371784113,train,42,v1
5510970278609386802,train,42,v1
5515455349045471891,validation,42,v1
5518990053129063187,train,42,v1
5520493584466232726,train,42,v1
5521865311482085670,train,42,v1
5524898147073763514,train,42,v1
5529062155503586274,train,42,v1
5530574831873823780,test,42,v1
5535748166854265201,train,42,v1
5542388212308879443,test,42,v1
5543261259300869812,train,42,v1
5546612363630401960,train,42,v1
5551028479981095625,test,42,v1
5563974652543586138,train,42,v1
5567081113382937200,train,42,v1
5567877391200089360,validation,42,v1
557708960629817572,train,42,v1
5577627140680666548,train,42,v1
5586321102989632118,validation,42,v1
5588993206815623210,train,42,v1
5590334184534809504,train,42,v1
5594383424753261035,validation,42,v1
5599157200623974753,train,42,v1
5601967810298452879,train,42,v1
5604714673774290686,train,42,v1
5607945186462654031,train,42,v1
5608217381673437767,train,42,v1
5608251794015017596,train,42,v1
5616547460191346376,train,42,v1
56220238439136491,train,42,v1
562561751881066366,train,42,v1
5631214067666296721,train,42,v1
5632157492123174629,train,42,v1
5638485555901716918,train,42,v1
5642455382471097301,train,42,v1
5642859456660035960,train,42,v1
5644095110238638291,train,42,v1
5647140589230449880,validation,42,v1
564727883902625972,train,42,v1
5648339779171772545,train,42,v1
5650216753041454696,train,42,v1
5652232162459108045,test,42,v1
5655084809613374725,train,42,v1
5655540960364786102,validation,42,v1
5666232087679610822,train,42,v1
5672163827496667425,train,42,v1
5679024503265242,train,42,v1
5684127628939156640,train,42,v1
56856107549414564,test,42,v1
568621413168058028,train,42,v1
5707100410838491934,train,42,v1
5707702831794028166,train,42,v1
5711995052278432478,train,42,v1
5712094336588197231,train,42,v1
5713362533043501904,train,42,v1
571425829686051606,train,42,v1
5714357888917192302,train,42,v1
5720283038957251729,train,42,v1
5724570211611162893,train,42,v1
5728037008848615215,validation,42,v1
573388956415217169,train,42,v1
5734226602216125785,train,42,v1
5735405458925326543,test,42,v1
5735444028555177462,train,42,v1
5738363434639114911,train,42,v1
5740361175836246381,test,42,v1
5745332175467231773,test,42,v1
5746719202949866434,test,42,v1
5746971031254025438,test,42,v1
5752777419426160078,train,42,v1
5755211447646565495,train,42,v1
5757270424284677695,test,42,v1
5759072824389330562,train,42,v1
5761914208822394205,train,42,v1
5767337372955128546,train,42,v1
5769860920727907233,train,42,v1
5771554111956214513,validation,42,v1
578470608580924545,train,42,v1
5785188303126045505,train,42,v1
5789065593237671986,train,42,v1
5794052206163358492,train,42,v1
579682856480983647,train,42,v1
5804402476916294581,train,42,v1
5805001344477274084,validation,42,v1
5810944582602735122,train,42,v1
5813599853331212879,validation,42,v1
5816442523665549473,train,42,v1
581680478044802339,train,42,v1
5820803283917487342,test,42,v1
5822618698244721023,train,42,v1
5835162322438525871,train,42,v1
5837921410652230755,train,42,v1
584355901132193714,train,42,v1
5851094713437888060,train,42,v1
5855500541069616114,train,42,v1
5855827329689402745,train,42,v1
5856718369555838538,validation,42,v1
585766306976121749,validation,42,v1
5857944633962909834,test,42,v1
5858206430170814591,test,42,v1
5860273987237745162,train,42,v1
5862573786547566792,train,42,v1
5863633880174025036,train,42,v1
5866868960471089698,train,42,v1
5867926442818554193,train,42,v1
5869127911264920384,train,42,v1
5871437922602067244,validation,42,v1
5871690704476569950,train,42,v1
5874158619662441175,test,42,v1
5877628635379341339,train,42,v1
587943405049675191,train,42,v1
588393340755112696,train,42,v1
588529798435401035,validation,42,v1
5885480633888728240,train,42,v1
5889346702438178384,train,42,v1
5897554782896604191,train,42,v1
5905650088890980532,test,42,v1
5905779261779123217,train,42,v1
5909966583908308949,train,42,v1
5910078262917901101,train,42,v1
5918680068331976877,train,42,v1
592212176290718113,train,42,v1
5922488802326408994,train,42,v1
5924061893697294738,train,42,v1
5929306581190544972,train,42,v1
5931813240288314813,train,42,v1
5934517756964685033,test,42,v1
5936306006842485858,validation,42,v1
5945891408407725238,train,42,v1
5959477013009601039,train,42,v1
5962177080586204362,train,42,v1
5965535242678138196,train,42,v1
5967291392940940280,train,42,v1
5967600784132973233,train,42,v1
597372832999055528,test,42,v1
5974525857587806349,test,42,v1
5980412838921896387,train,42,v1
5980660807155630682,validation,42,v1
5981514570197697361,validation,42,v1
5984082949385568262,train,42,v1
5985435027145893429,validation,42,v1
5989205685718669974,validation,42,v1
5989631002929108138,train,42,v1
5993828896499862551,train,42,v1
5994641254627791878,train,42,v1
5994807175347678345,train,42,v1
5994980676917963050,train,42,v1
6004414865791148221,train,42,v1
6005706041180627465,train,42,v1
6011230318703013427,train,42,v1
6013382414004267025,train,42,v1
6013998920698973819,train,42,v1
6015779833601054917,train,42,v1
6020860423123357954,train,42,v1
6029287265006462033,train,42,v1
6030765418480115554,test,42,v1
6046556316163495297,train,42,v1
6049746348803202577,train,42,v1
6050019040579522081,validation,42,v1
6053816641832908952,validation,42,v1
6055835778532338513,test,42,v1
6060334855367071181,train,42,v1
6066330458740955122,train,42,v1
6075470705800251807,test,42,v1
6081229272970663639,train,42,v1
608200241997967541,train,42,v1
6084095101367283122,train,42,v1
6089706399885906315,test,42,v1
6090377301690995036,train,42,v1
6091469639755832100,validation,42,v1
6100065089677232943,train,42,v1
6105762061926218614,train,42,v1
6118875084394520746,validation,42,v1
6122442396049697329,train,42,v1
6127302648155128189,train,42,v1
6135297886002982996,train,42,v1
6144335021487759808,test,42,v1
61468711460774041,train,42,v1
6148765009257671062,train,42,v1
6154646263872034128,train,42,v1
6155123369039892374,train,42,v1
6155949970537549254,train,42,v1
6156934481809923013,train,42,v1
6160911449600647098,train,42,v1
6164498714829238815,train,42,v1
6165277088916834017,test,42,v1
6167025301817280836,train,42,v1
616953236969426266,train,42,v1
6170068202919156627,train,42,v1
6171313367386993843,train,42,v1
6177577870032696903,train,42,v1
6178225972489337883,train,42,v1
6179262866346286996,train,42,v1
6179630048273011996,train,42,v1
6187599565637023570,validation,42,v1
6191527294440585937,test,42,v1
6195034273183810114,train,42,v1
619560592679624349,train,42,v1
6200347447083795397,train,42,v1
6206724533686869057,train,42,v1
6208217584836189344,train,42,v1
6214718438034320879,train,42,v1
6217617416092975103,train,42,v1
6217701841771476491,test,42,v1
6227747699238901445,train,42,v1
623328599800724633,train,42,v1
6236077446945003365,test,42,v1
6238749299099064363,train,42,v1
6239403484086737017,train,42,v1
6240770432034936772,train,42,v1
6240884851332946220,train,42,v1
6247279156831164763,train,42,v1
6247980772242395957,train,42,v1
6251567938156488914,validation,42,v1
6261221077877697535,train,42,v1
6262009518740273931,validation,42,v1
6262885913124679868,test,42,v1
6264627799884048451,train,42,v1
6267432979357389491,train,42,v1
6268951823845269617,train,42,v1
6270182421348040739,validation,42,v1
6273424339491271562,validation,42,v1
6287597694596559141,train,42,v1
6290255913792242947,validation,42,v1
6291115674189943453,train,42,v1
6294720988075573035,train,42,v1
6295162652404242830,train,42,v1
6296216387720846689,validation,42,v1
6298538191125085562,train,42,v1
6304530532504424554,train,42,v1
630611705847776069,train,42,v1
6307356108547346224,validation,42,v1
631699876057844098,train,42,v1
6317542003263234425,train,42,v1
6319440246993113967,train,42,v1
6321320097219260140,test,42,v1
6325516616043844557,train,42,v1
6331537126892600822,train,42,v1
6335001195578770081,train,42,v1
6338096152676330894,test,42,v1
6340097760137207687,validation,42,v1
6343427293036790927,train,42,v1
6344343779711270269,validation,42,v1
634565329435007721,test,42,v1
6346810280364957510,test,42,v1
6347677850823564715,test,42,v1
6347971376665869170,train,42,v1
6348612866892211480,train,42,v1
635063746692759317,train,42,v1
6354078969559907855,validation,42,v1
6355469165466318386,validation,42,v1
6359230714617803548,test,42,v1
6359749307485054893,test,42,v1
6367786730642246474,train,42,v1
6369432702840679213,train,42,v1
6374340680682834421,train,42,v1
6375712412426372068,validation,42,v1
6383063947856657975,test,42,v1
6386040824107040991,test,42,v1
6386821737339104372,validation,42,v1
638722916707851230,train,42,v1
6393890911061112990,train,42,v1
639702687679860432,train,42,v1
640979684609472844,train,42,v1
6411099091037930319,train,42,v1
6415504144508898342,test,42,v1
64157285952102857,train,42,v1
6417054567822131010,train,42,v1
6417162415318409642,validation,42,v1
6418355199907484514,train,42,v1
6433189336738942980,validation,42,v1
6435209656777242644,train,42,v1
6438118055576497978,train,42,v1
6445721484338638524,test,42,v1
64481137734789825,train,42,v1
6451418131792518135,train,42,v1
6453036977969108074,train,42,v1
6455730641986061089,validation,42,v1
646490601474790103,validation,42,v1
646799631681990962,train,42,v1
6472790647009236496,validation,42,v1
6477963367939070379,train,42,v1
6478808856238069889,test,42,v1
6481223007263450857,validation,42,v1
6482233777207261935,train,42,v1
6482439711906986616,train,42,v1
6487990429323990412,train,42,v1
6488248846806075671,train,42,v1
6492500769038539860,train,42,v1
6493256759329924144,train,42,v1
6495810299188613611,train,42,v1
6497616863106691573,test,42,v1
6499319596721550753,train,42,v1
6502156328163784414,test,42,v1
6502251904572417203,train,42,v1
6502303333756025967,test,42,v1
6515246538929887996,test,42,v1
6515291515799861767,test,42,v1
6527306476712657067,test,42,v1
6528688602196122137,validation,42,v1
6530354587176994366,validation,42,v1
6531930980591892054,test,42,v1
6536128111500436890,test,42,v1
6537948979061643109,train,42,v1
6539080302481758483,train,42,v1
6542939232597035090,train,42,v1
6555279555410165741,train,42,v1
6556026875238859973,train,42,v1
655751619108090615,test,42,v1
6560974959424076629,train,42,v1
6564125194979270985,train,42,v1
6565997786593076076,validation,42,v1
6569618475145075071,validation,42,v1
6574355812993558980,train,42,v1
6580871946392830200,train,42,v1
6581614902116054259,validation,42,v1
6582189186309415650,train,42,v1
6586141413034658292,train,42,v1
6586688176069159782,validation,42,v1
6588231721150624914,test,42,v1
6591536329544096007,train,42,v1
6592267744694757863,validation,42,v1
6602711529722274879,train,42,v1
660594070364677443,train,42,v1
6607898853419133285,train,42,v1
6609314029368749758,train,42,v1
6610442252642332209,train,42,v1
6612592306695617583,validation,42,v1
6613415555725146365,train,42,v1
6618135399182160789,train,42,v1
6619530900668871773,test,42,v1
6619556423864731726,validation,42,v1
661967730369477382,train,42,v1
6620185406881342210,train,42,v1
6628370727671917162,train,42,v1
6628525833933575267,validation,42,v1
6628616317931292707,train,42,v1
6631843639016190189,validation,42,v1
6632198109542532087,train,42,v1
6633711489961225934,test,42,v1
6636263859615375306,validation,42,v1
6640367000431650494,train,42,v1
6646131938178970672,train,42,v1
6651883265161294231,train,42,v1
6652301535878952942,train,42,v1
6657145439277621297,train,42,v1
6657985684544725296,train,42,v1
6659219792759639831,train,42,v1
6659875776791910345,train,42,v1
6660150832770676554,test,42,v1
6675143408858735444,train,42,v1
6685108401688947535,train,42,v1
6687632581010179415,train,42,v1
6691291750986670327,train,42,v1
6699917053211603119,validation,42,v1
6706936975924217543,test,42,v1
6712413870544266528,train,42,v1
6716299045112413623,validation,42,v1
6716316847555471889,train,42,v1
6720999277312022751,validation,42,v1
6724188328298483199,train,42,v1
6725055705130220235,validation,42,v1
6734639099366451232,train,42,v1
6734790394373040779,train,42,v1
6745687395410431516,train,42,v1
6746387561468232168,train,42,v1
6748578966787016607,train,42,v1
6750125655041851323,validation,42,v1
6750431783307123596,train,42,v1
676044598877462780,validation,42,v1
6762980127945112427,test,42,v1
6763830271451990478,train,42,v1
676796763538596097,train,42,v1
6771200592302422228,train,42,v1
6771283846992121722,test,42,v1
6774801511328718789,train,42,v1
6776202438792784405,test,42,v1
6776816012413103041,train,42,v1
6779454490777132491,train,42,v1
678530453219406413,train,42,v1
6786503928037555227,train,42,v1
6786994375003147550,validation,42,v1
6788446465238429287,train,42,v1
6792141897564284587,train,42,v1
6794523029823157708,train,42,v1
6797330158744638170,train,42,v1
6807701980410857407,test,42,v1
6809243309702270506,train,42,v1
6811082803205502222,train,42,v1
6813528661648037419,train,42,v1
6816620786682316431,train,42,v1
6824300596354925479,train,42,v1
6830344748447069687,train,42,v1
6830532847787111027,test,42,v1
6833735103241008862,test,42,v1
6834055786198800132,train,42,v1
6834657071854033424,train,42,v1
6843477794768982741,train,42,v1
6846540736331019855,train,42,v1
6848859323678443265,train,42,v1
6852533470111150420,train,42,v1
6854967371797001970,train,42,v1
6857595741723301953,train,42,v1
686385894502278518,train,42,v1
6866533577848018288,train,42,v1
686705128871525960,train,42,v1
6868042259667551510,train,42,v1
6869194189201531596,test,42,v1
6870677882226077167,train,42,v1
688226248701632218,train,42,v1
688514674509392111,test,42,v1
6886983180384047204,train,42,v1
6888555102487653108,train,42,v1
6888944791448553400,test,42,v1
6890284886068672473,train,42,v1
6893125526720205465,train,42,v1
6894504397941242248,test,42,v1
6895673026676201733,train,42,v1
6898206003824494537,train,42,v1
6905822377340514025,train,42,v1
6911867960005224203,validation,42,v1
691205466194376511,test,42,v1
6920768133327802456,validation,42,v1
6922288964382146711,validation,42,v1
6923708651560535645,validation,42,v1
6927146015218290329,test,42,v1
6927294925729010190,train,42,v1
6931274640605130092,train,42,v1
6938731351808612684,train,42,v1
6940377893753972358,train,42,v1
694491321940469915,train,42,v1
6949939030156910530,train,42,v1
6950900937525391031,train,42,v1
6962830424307768185,train,42,v1
6965753912815389556,test,42,v1
6966946652964027410,train,42,v1
697357039728625523,train,42,v1
6978248153770900528,train,42,v1
6979125613929336338,train,42,v1
699107891649980076,test,42,v1
6997401234513151920,train,42,v1
6999722141478623132,train,42,v1
7000652068439883933,train,42,v1
7000915415100490983,train,42,v1
7002508655843923344,train,42,v1
7004815790618258569,train,42,v1
7012247028724110226,test,42,v1
7013810374213366895,validation,42,v1
7014664504365367579,train,42,v1
7016019628017771783,test,42,v1
7016150648147062029,train,42,v1
7017910132346459992,train,42,v1
7024069032652138742,train,42,v1
7031480553990630291,train,42,v1
7037482723949015349,train,42,v1
7041987018660879909,test,42,v1
70450900473269645,train,42,v1
7047219918882635166,train,42,v1
7055510379477961161,train,42,v1
7059396862524296851,train,42,v1
7065103690130891995,train,42,v1
70742500747672859,train,42,v1
7074318464321054653,test,42,v1
7080229892107845400,test,42,v1
7083058950886636454,train,42,v1
7085783919279987029,train,42,v1
7089137012855627786,test,42,v1
7090511735971977386,train,42,v1
7099728311668861821,test,42,v1
7099747139908911422,train,42,v1
7107215434501477246,train,42,v1
7109119023737070922,train,42,v1
710973518737806848,test,42,v1
7110157417351714609,train,42,v1
7113197141520215257,train,42,v1
7115140927491287715,train,42,v1
7120026547390926334,train,42,v1
7122286308659487401,validation,42,v1
7124228794327999814,train,42,v1
7129121362374360233,train,42,v1
713531290049695300,test,42,v1
7139679181762055865,train,42,v1
7141613579752606421,train,42,v1
7144842245725764407,train,42,v1
7148753940245439812,test,42,v1
7150250781867601017,train,42,v1
7151606719275056352,test,42,v1
7159181600022553070,train,42,v1
7163186229337624094,train,42,v1
716605922062379448,train,42,v1
7168721207638666394,train,42,v1
717306496434996909,train,42,v1
7176461562946921192,train,42,v1
717659986857882997,train,42,v1
7178750694328125579,validation,42,v1
7180254707598907527,train,42,v1
7182845330065064980,train,42,v1
7183833784168716616,train,42,v1
7184490349126017316,train,42,v1
7184512735877275632,validation,42,v1
7184684249603937869,train,42,v1
7185281077300468110,train,42,v1
7186873815594515823,test,42,v1
719360185370757473,validation,42,v1
7194401178742364,train,42,v1
7202299462338645173,test,42,v1
720266459463264671,train,42,v1
7220922374529634547,train,42,v1
7222887449293528213,train,42,v1
7225966617794405316,train,42,v1
7230755869642234629,train,42,v1
723119062119790865,train,42,v1
723321381619482611,test,42,v1
7235439692769072121,train,42,v1
7248955316252325726,train,42,v1
7254057170645074656,train,42,v1
7255239130670710022,test,42,v1
7255812181920159945,train,42,v1
7256574457305750487,train,42,v1
7264554845156707334,train,42,v1
7270064598218888944,train,42,v1
7272626524114962727,validation,42,v1
72764438312620713,train,42,v1
7276666882562621141,train,42,v1
7277524144843033849,test,42,v1
7279312950410843093,train,42,v1
728144289746942042,test,42,v1
728238399809275411,train,42,v1
7288202075299433016,train,42,v1
7290196445019508039,train,42,v1
7296849671115781888,train,42,v1
7298388462353165047,validation,42,v1
7303749197675363359,test,42,v1
7315911277383529493,test,42,v1
7327821802957291496,train,42,v1
7329309459020325272,train,42,v1
7330209143801668860,test,42,v1
7335352562710103178,train,42,v1
7346307195670230922,test,42,v1
7347419344161762585,train,42,v1
7359802333354670210,train,42,v1
7361347661641208429,test,42,v1
7373184619514624022,train,42,v1
7373281267304458232,validation,42,v1
7375378820280763393,train,42,v1
7379308387271244241,test,42,v1
7383710398840233753,train,42,v1
7383954048467074882,train,42,v1
7384973860134767193,train,42,v1
7392803842302734613,train,42,v1
7393897423144314311,train,42,v1
7406787613611754011,train,42,v1
7409367224715779969,train,42,v1
7409775059186411882,train,42,v1
7417464969081725029,train,42,v1
7418859570637079189,train,42,v1
7438689171480306120,train,42,v1
7446096451462785256,train,42,v1
7447258948446790539,train,42,v1
7463553353557413034,train,42,v1
7463747331715959276,validation,42,v1
7466346362776293226,test,42,v1
7466566024884490915,train,42,v1
7470478986187106035,test,42,v1
7470753163165785961,train,42,v1
7472045567380672261,train,42,v1
747229216099013468,train,42,v1
7475609330116391556,train,42,v1
7477906497801637159,train,42,v1
748180716866039966,train,42,v1
7481898033541383122,train,42,v1
7484472303618713500,train,42,v1
7484797722894632539,train,42,v1
748522260497776973,test,42,v1
7492234621272268742,validation,42,v1
7492429969609696054,train,42,v1
7494633112569640962,train,42,v1
7498531212585507312,train,42,v1
7502150881881139289,train,42,v1
7504931441531599085,train,42,v1
7508590302194975664,train,42,v1
7510144370582011689,train,42,v1
7513738175913196155,train,42,v1
7516565225548455307,train,42,v1
7516656096665630131,train,42,v1
7518955504313873550,train,42,v1
7520936203316666171,train,42,v1
7522023706197360462,train,42,v1
7524348893197902230,train,42,v1
7525581487594756530,train,42,v1
7526719171509417827,validation,42,v1
7530181678510252673,train,42,v1
7531598251843189572,train,42,v1
7539490755102451113,train,42,v1
7540066266827116372,train,42,v1
7542819626764126218,train,42,v1
754701114045540779,train,42,v1
7547636948083772648,train,42,v1
7554448822348994067,train,42,v1
7555277930479653112,validation,42,v1
7556612673991404518,test,42,v1
756421321362558186,validation,42,v1
7565033547442364267,train,42,v1
